30000	1684.61477408
60000	3365.90038576
90000	5036.67303596
120000	6706.5759558
150000	8391.02781083
180000	10083.1275477
210000	11758.6617688
240000	13418.3936706
270000	15086.6972498
300000	16769.64273
330000	18453.8118857
360000	20128.7707076
390000	21785.3881177
420000	23428.5556262
450000	25100.8970651
480000	26711.3818875
510000	28349.4621783
540000	29972.1491355
570000	31603.6110631
600000	33259.121624
630000	34818.6780279
660000	36457.1429373
690000	38065.4589228
720000	39680.4710333
750000	41159.3459605
780000	42346.8352213
810000	43521.3429417
840000	44724.7970999
870000	45910.1985508
900000	47108.4952743
930000	48285.8469145
960000	49457.5661958
990000	50603.6755162
1020000	51731.5095649
1050000	52801.0437144
1080000	53246.2092698
1110000	53246.2092698
1140000	53246.2092698
1170000	53246.2092698
1200000	53246.2092698
1230000	53246.2092698
1260000	53246.2092698
1290000	53246.2092698
1320000	53246.2092698
1350000	53246.2092698
1380000	53246.2092698
1410000	53246.2092698
1440000	53246.2092698
1470000	53246.2092698
1500000	53246.2092698
1530000	53246.2092698
1560000	53246.2092698
1590000	53246.2092698
1620000	53246.2092698
1650000	53246.2092698
1680000	53246.2092698
1710000	53246.2092698
1740000	53246.2092698
1770000	53246.2092698
1800000	53246.2092698
1830000	53246.2092698
1860000	53246.2092698
1890000	53246.2092698
1920000	53246.2092698
1950000	53246.2092698
1980000	53246.2092698
